EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,DailyRate,Department_ID,DistanceFromHomeInKm,Education_ID,EducationField_ID,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction_ID,Gender_ID,HourlyRate,JobInvolvement,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18_ID,OverTime_ID,PercentSalaryHike,PerformanceRating_ID,RelationshipSatisfaction_ID,StandardHours,StockOptionLevel_ID,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1104,31,4,2,1,492,2,25.7,4,1,1,1557,1,2,96,High Involvement,1,2,6,1,2,6439,5k-10k,13693,8,1,1,14,1,1,80,3,18,2,Satisfied,8,7,7,7
RM1115,31,4,2,1,1108,1,24.1,4,5,1,1576,1,2,65,High Involvement,1,1,3,4,3,2367,Upto 5k,16530,8,1,1,12,1,3,80,3,10,3,Dissatisfied,8,2,7,6
RM1167,31,4,2,2,365,1,6.4,5,2,1,1644,1,1,89,Moderate Involvement,2,4,9,3,3,15202,15k+,5602,2,1,1,25,2,4,80,3,23,3,Satisfied,2,2,2,2
RM1205,31,4,1,2,708,2,11.3,2,2,1,1691,2,2,95,High Involvement,1,1,2,1,3,2655,Upto 5k,11740,2,1,2,11,1,1,80,2,19,3,Satisfied,9,7,7,7
RM1332,31,4,2,1,1224,1,16.1,1,1,1,1867,2,1,91,Moderate Involvement,2,5,8,2,3,19665,15k+,13583,4,1,1,12,1,3,80,1,29,3,Satisfied,22,10,12,9
RM1352,31,4,2,2,117,1,35.4,1,2,1,1900,2,2,58,High Involvement,1,4,9,3,2,17174,15k+,2437,3,1,1,11,1,4,80,3,24,3,Satisfied,22,17,4,7
RM002,32,4,2,2,279,1,12.9,3,1,1,2,1,1,61,Moderate Involvement,2,2,3,2,3,5130,5k-10k,24907,1,1,1,23,2,3,80,3,10,3,Satisfied,10,7,1,7
RM130,32,4,2,1,470,1,32.2,4,2,1,170,1,2,96,High Involvement,1,2,5,4,3,6567,5k-10k,5549,1,1,1,14,1,1,80,1,16,2,Dissatisfied,15,11,5,11
RM202,32,4,2,3,1002,1,29,4,1,1,275,2,1,92,High Involvement,1,2,5,3,2,6804,5k-10k,23793,1,1,2,15,1,2,80,2,7,0,Satisfied,7,7,1,7
RM291,32,4,2,2,636,1,16.1,4,1,1,396,1,2,35,High Involvement,1,5,8,4,1,18665,15k+,25594,9,1,2,11,1,3,80,1,22,4,Satisfied,3,2,1,2
RM317,32,4,2,1,1091,1,1.6,2,4,1,431,1,2,90,Moderate Involvement,2,4,7,1,1,13964,10k-15k,17810,7,1,2,12,1,3,80,1,25,2,Satisfied,7,1,0,7
RM376,32,4,2,1,1261,1,11.3,1,5,1,499,3,1,31,Moderate Involvement,2,3,7,1,1,10965,10k-15k,12066,8,1,1,24,2,1,80,1,26,2,Satisfied,5,2,0,0
RM474,32,4,2,1,1245,1,29,4,1,1,638,2,1,58,Moderate Involvement,2,5,8,1,2,19502,15k+,2125,1,1,2,17,1,1,80,3,31,5,Satisfied,31,9,0,9
RM608,32,4,1,1,1184,2,17.7,1,3,1,840,1,2,43,High Involvement,1,3,6,3,3,7654,5k-10k,5860,1,1,1,18,1,2,80,2,9,3,Extremely Satisfied,9,8,7,7
RM640,32,4,2,1,1418,1,1.6,1,4,1,887,1,2,36,High Involvement,1,1,3,4,3,3580,Upto 5k,10554,2,1,1,16,1,4,80,3,7,2,Satisfied,4,2,0,2
RM678,32,4,2,1,527,1,12.9,2,5,1,944,4,2,51,High Involvement,1,3,1,2,3,7403,5k-10k,22477,4,1,1,11,1,1,80,3,29,3,Dissatisfied,26,9,1,7
RM822,32,4,2,1,174,2,12.9,4,4,1,1138,2,1,56,Moderate Involvement,2,4,6,2,3,13120,10k-15k,11879,6,1,1,17,1,4,80,3,22,3,Satisfied,9,8,2,3
RM900,32,4,2,1,1098,1,6.4,2,2,1,1256,4,1,85,Moderate Involvement,2,5,9,1,3,18711,15k+,12124,2,1,1,13,1,1,80,3,23,2,Extremely Satisfied,1,0,0,0
RM1007,32,4,1,2,1475,1,45.1,2,1,1,1420,4,1,97,Moderate Involvement,2,2,1,4,1,4284,Upto 5k,22710,3,1,1,20,2,2,80,1,20,2,Satisfied,4,3,1,3
RM1045,32,4,2,1,1495,1,8,4,4,1,1473,4,1,96,High Involvement,1,2,7,1,3,6651,5k-10k,21534,2,1,1,14,1,4,80,3,20,0,Dissatisfied,3,2,1,2
RM1055,32,4,2,1,1490,1,11.3,4,1,1,1484,1,1,35,High Involvement,1,3,7,2,2,10466,10k-15k,20948,3,1,1,14,1,4,80,2,29,3,Satisfied,8,7,0,7
RM1072,32,4,2,1,271,1,4.8,2,2,1,1509,1,2,43,Moderate Involvement,2,2,1,4,3,4789,Upto 5k,23070,4,1,1,25,2,2,80,3,10,3,Satisfied,3,2,1,2
RM1148,32,4,2,1,722,1,40.2,4,1,1,1617,1,2,84,High Involvement,1,1,1,4,3,3211,Upto 5k,22102,1,1,1,14,1,3,80,3,10,3,Dissatisfied,9,6,1,4
RM1177,32,4,2,1,301,1,35.4,4,5,1,1655,4,2,72,High Involvement,1,4,8,2,3,16413,15k+,3498,3,1,1,16,1,4,80,2,27,2,Satisfied,4,2,1,2
RM1182,32,4,2,1,465,1,9.7,3,1,1,1661,1,2,41,Moderate Involvement,2,4,7,1,3,13966,10k-15k,11652,2,1,2,19,1,4,80,3,30,3,Satisfied,15,11,2,12
RM1193,32,4,2,1,464,1,25.7,1,2,1,1674,2,2,74,High Involvement,1,1,1,4,2,2587,Upto 5k,24941,4,1,2,16,1,4,80,3,17,2,Dissatisfied,2,2,2,2
RM1196,32,4,2,1,809,1,1.6,1,1,1,1677,1,1,36,High Involvement,1,4,9,1,1,15379,15k+,22384,4,1,1,14,1,2,80,1,23,2,Satisfied,8,7,0,0
RM1255,32,4,2,1,1313,2,17.7,4,3,1,1757,2,2,80,High Involvement,1,2,6,3,1,4507,Upto 5k,8191,3,1,1,12,1,1,80,1,8,1,Extremely Satisfied,5,1,0,4
RM1378,32,4,2,2,1064,1,3.2,3,1,1,1941,3,1,42,High Involvement,1,5,8,3,3,19161,15k+,13738,3,1,1,15,1,3,80,1,28,3,Satisfied,5,4,4,3
RM1469,32,4,2,2,1023,2,3.2,1,2,1,2065,2,1,63,Moderate Involvement,2,2,6,2,3,5390,5k-10k,13243,2,1,1,14,1,3,80,1,17,3,Dissatisfied,9,6,0,8
RM1469,32,4,2,2,1023,2,3.2,1,2,1,2065,2,1,63,Moderate Involvement,2,2,6,2,3,5390,5k-10k,13243,2,1,1,14,1,3,80,1,17,3,Dissatisfied,9,6,0,8
RM037,33,4,1,1,869,2,4.8,2,3,1,47,4,1,86,Moderate Involvement,2,1,2,1,3,2683,Upto 5k,3810,1,1,2,14,1,1,80,1,3,2,Satisfied,3,2,0,2
RM063,33,4,2,1,989,1,11.3,2,2,1,80,3,2,43,Moderate Involvement,2,5,8,1,2,18740,15k+,16701,5,1,2,12,1,3,80,3,29,2,Dissatisfied,27,3,13,8
RM107,33,4,2,2,1115,1,1.6,1,1,1,141,4,2,73,High Involvement,1,5,8,2,3,18172,15k+,9755,3,1,2,19,1,2,80,1,28,1,Dissatisfied,8,3,0,7
RM132,33,4,2,2,809,2,19.3,1,3,1,174,1,2,77,High Involvement,1,3,6,3,1,9208,5k-10k,6645,4,1,1,11,1,3,80,1,16,3,Satisfied,2,2,2,1
RM166,33,4,2,1,1452,1,17.7,1,1,1,226,1,2,53,High Involvement,1,5,9,2,1,19926,15k+,17053,3,1,1,15,1,4,80,1,21,5,Satisfied,5,4,4,4
RM184,33,4,2,1,328,1,1.6,1,2,1,249,1,1,86,Moderate Involvement,2,1,1,1,3,3690,Upto 5k,3425,2,1,1,15,1,3,80,3,5,2,Dissatisfied,3,2,0,2
RM234,33,4,2,1,854,2,1.6,4,2,1,323,2,2,68,High Involvement,1,5,9,3,2,19517,15k+,24118,3,1,1,11,1,1,80,3,32,3,Dissatisfied,7,0,0,6
RM280,33,4,2,1,797,1,6.4,3,1,1,385,4,1,96,High Involvement,1,5,8,2,2,19144,15k+,15815,3,1,1,14,1,2,80,2,28,4,Dissatisfied,10,4,1,6
RM368,33,4,2,1,1046,1,16.1,1,4,1,491,2,1,100,Moderate Involvement,2,3,7,3,1,10496,10k-15k,2755,6,1,1,15,1,3,80,1,20,2,Satisfied,4,3,1,3
RM426,33,4,2,1,1099,1,46.7,4,1,1,569,3,1,88,Moderate Involvement,2,4,9,1,3,17046,15k+,9314,0,1,1,15,1,4,80,3,28,2,Satisfied,27,10,15,7
RM478,33,4,2,2,1246,3,4.8,1,2,1,644,4,1,99,High Involvement,1,5,9,2,3,18200,15k+,7999,1,1,1,11,1,1,80,3,32,2,Satisfied,32,5,10,7
RM524,33,4,2,1,1207,1,45.1,3,2,1,716,2,1,74,Extremely High Involvement,4,1,1,1,3,3221,Upto 5k,3297,1,1,2,11,1,1,80,4,20,3,Satisfied,20,8,3,8
RM529,33,4,1,2,562,2,12.9,2,4,1,723,3,1,50,High Involvement,1,2,6,1,3,6796,5k-10k,23452,3,1,2,14,1,2,80,3,18,4,Satisfied,4,3,1,3
RM540,33,4,2,1,316,2,12.9,4,3,1,738,2,1,54,High Involvement,1,1,2,2,3,3875,Upto 5k,9983,7,1,1,15,1,3,80,3,4,2,Satisfied,2,2,2,2
RM589,33,4,2,1,691,1,3.2,1,2,1,815,1,1,64,High Involvement,1,4,8,1,3,17639,15k+,6881,5,1,1,16,1,3,80,1,30,3,Satisfied,4,3,0,3
RM654,33,4,2,3,881,1,3.2,4,1,1,905,4,1,98,High Involvement,1,4,9,4,2,17924,15k+,4544,1,1,1,11,1,3,80,3,31,3,Satisfied,31,6,14,7
RM715,33,4,2,1,1126,1,1.6,2,2,1,997,2,1,66,High Involvement,1,4,8,3,2,17399,15k+,6615,9,1,1,22,2,1,80,3,32,1,Dissatisfied,5,4,1,3
RM722,33,4,2,1,939,1,38.6,1,1,1,1005,2,1,95,High Involvement,1,4,5,1,3,13973,10k-15k,4161,3,1,2,18,1,3,80,3,22,2,Satisfied,12,11,1,5
RM743,33,4,2,1,804,1,14.5,1,1,1,1030,4,1,64,High Involvement,1,1,1,3,3,2380,Upto 5k,20165,4,1,1,18,1,4,80,1,8,5,Satisfied,1,0,0,0
RM752,33,4,2,3,145,2,1.6,1,1,1,1040,2,2,95,High Involvement,1,2,6,1,3,6347,5k-10k,24920,0,1,1,12,1,2,80,3,19,3,Satisfied,18,7,0,13
RM767,33,4,2,1,1464,1,3.2,4,2,1,1061,3,1,62,High Involvement,1,5,8,1,3,19237,15k+,12853,2,1,2,11,1,3,80,3,29,2,Dissatisfied,8,1,7,7
RM802,33,4,1,2,959,2,1.6,4,5,1,1113,2,1,81,High Involvement,1,2,6,1,1,4728,Upto 5k,17251,3,1,2,14,1,3,80,1,5,4,Satisfied,0,0,0,0
RM868,33,4,2,2,1421,1,3.2,1,2,1,1215,2,2,30,High Involvement,1,4,9,4,3,17856,15k+,9490,2,1,1,22,2,1,80,3,32,3,Satisfied,2,2,2,2
RM946,33,4,2,1,1322,1,45.1,1,1,1,1317,2,2,43,High Involvement,1,4,8,4,3,16880,15k+,22422,4,1,2,11,1,4,80,1,25,2,Satisfied,3,2,1,2
RM1087,33,4,2,2,333,1,35.4,5,2,1,1539,1,1,88,Low Involvement,3,4,8,3,1,14411,10k-15k,24450,1,1,2,13,1,3,80,1,32,2,Satisfied,32,6,13,9
RM1127,33,4,2,1,264,2,14.5,1,3,1,1591,1,1,59,High Involvement,1,5,9,1,3,19331,15k+,19519,4,1,2,16,1,1,80,3,27,2,Satisfied,1,0,0,0
RM1139,33,4,2,2,1234,1,32.2,5,2,1,1606,3,1,41,High Involvement,1,4,7,1,3,11245,10k-15k,20689,2,1,2,15,1,1,80,3,32,3,Satisfied,30,8,12,13
RM1178,33,4,2,1,813,1,27.4,5,1,1,1656,2,2,50,Moderate Involvement,2,3,8,4,2,13269,10k-15k,21981,5,1,1,15,1,1,80,4,19,3,Satisfied,14,11,1,11
RM1453,33,4,1,2,878,2,1.6,4,1,1,2044,3,1,94,High Involvement,1,2,6,1,2,6728,5k-10k,14255,7,1,1,12,1,3,80,2,12,3,Satisfied,6,3,0,1
RM1462,33,4,1,1,410,2,45.1,1,3,1,2055,2,1,39,Moderate Involvement,2,3,6,4,2,10854,10k-15k,16586,4,1,2,13,1,4,80,3,20,3,Satisfied,3,2,2,0
RM1462,33,4,1,1,410,2,45.1,1,3,1,2055,2,1,39,Moderate Involvement,2,3,6,4,2,10854,10k-15k,16586,4,1,2,13,1,4,80,3,20,3,Satisfied,3,2,2,0
RM088,34,4,2,1,432,1,14.5,4,1,1,116,2,1,96,High Involvement,1,1,1,3,3,2075,Upto 5k,18725,3,1,1,23,2,4,80,2,10,4,Satisfied,4,2,0,3
RM092,34,4,2,1,632,2,33.8,4,3,1,120,1,1,71,High Involvement,1,2,6,3,1,5441,5k-10k,8423,0,1,2,22,2,3,80,1,11,2,Extremely Dissatisfied,10,7,1,0
RM111,34,4,2,2,1456,1,1.6,4,2,1,145,4,2,30,Moderate Involvement,2,3,7,4,1,7484,5k-10k,25796,3,1,1,20,2,1,80,1,23,1,Dissatisfied,13,12,12,8
RM124,34,4,2,1,684,1,9.7,1,1,1,162,4,1,51,High Involvement,1,5,8,1,1,19537,15k+,6462,7,1,1,13,1,1,80,1,23,5,Satisfied,20,18,15,15
RM137,34,4,1,2,1150,1,12.9,4,1,1,179,4,1,53,Low Involvement,3,3,5,3,1,10650,10k-15k,25150,2,1,1,15,1,3,80,1,18,2,Satisfied,4,2,0,3
RM157,34,4,2,1,1169,1,11.3,4,2,1,211,3,1,34,Moderate Involvement,2,2,5,1,3,6132,5k-10k,13983,2,1,1,17,1,1,80,1,10,2,Satisfied,1,0,0,0
RM190,34,4,2,1,313,1,4.8,1,2,1,258,2,2,98,High Involvement,1,4,7,2,1,13734,10k-15k,7192,3,1,1,18,1,1,80,1,21,6,Satisfied,7,7,1,0
RM214,34,4,2,1,1469,1,12.9,4,1,1,296,3,1,81,Moderate Involvement,2,3,8,2,3,12490,10k-15k,15736,5,1,1,16,1,3,80,2,16,5,Extremely Dissatisfied,10,9,4,7
RM259,34,4,2,1,833,1,1.6,1,1,1,353,1,1,96,High Involvement,1,1,3,3,3,2723,Upto 5k,23231,1,1,1,11,1,4,80,1,1,0,Dissatisfied,1,0,0,
RM300,34,4,2,1,1302,1,3.2,1,2,1,408,2,1,84,Low Involvement,3,2,5,2,2,5482,5k-10k,16321,5,1,1,18,1,3,80,3,13,3,Satisfied,4,1,1,2
RM377,34,4,2,1,1178,2,22.5,2,1,1,500,1,2,87,High Involvement,1,2,6,3,3,4936,Upto 5k,14862,4,1,1,11,1,1,80,3,18,2,Dissatisfied,7,7,0,7
RM617,34,4,2,1,1318,2,41.8,4,3,1,851,4,2,66,High Involvement,1,4,9,1,3,16307,15k+,5594,2,1,1,14,1,1,80,3,29,2,Dissatisfied,20,6,4,17
RM780,34,4,1,1,1323,1,6.4,4,1,1,1081,4,1,34,High Involvement,1,1,3,1,3,2461,Upto 5k,10332,9,1,2,12,1,1,80,4,18,2,Extremely Satisfied,10,0,2,7
RM919,34,4,2,2,237,2,14.5,1,1,1,1282,2,1,83,High Involvement,1,5,9,2,2,19847,15k+,19196,4,1,2,24,2,2,80,3,31,5,Dissatisfied,29,10,11,10
RM931,34,4,2,2,968,1,9.7,2,2,1,1297,3,2,40,Moderate Involvement,2,1,1,1,1,2838,Upto 5k,4257,0,1,1,14,1,4,80,1,8,6,Dissatisfied,7,0,7,7
RM963,34,4,2,1,770,3,8,1,1,1,1352,1,1,84,High Involvement,1,4,9,2,2,14026,10k-15k,17588,1,1,2,11,1,4,80,3,33,2,Satisfied,33,9,0,10
RM972,34,4,2,1,1405,1,17.7,2,4,1,1367,2,2,82,Moderate Involvement,2,4,5,2,1,13142,10k-15k,24439,3,1,1,16,1,4,80,1,29,1,Dissatisfied,5,2,0,3
RM988,34,4,2,2,541,2,3.2,1,3,1,1391,3,1,52,High Involvement,1,3,6,2,3,10596,10k-15k,15395,2,1,1,11,1,4,80,1,14,5,Satisfied,4,2,3,2
RM1276,34,4,2,1,942,1,4.8,1,4,1,1786,4,2,53,High Involvement,1,3,9,1,3,13116,10k-15k,22984,2,1,1,11,1,3,80,1,15,2,Satisfied,2,2,2,2
RM191,35,4,2,1,699,1,1.6,4,1,1,259,1,1,65,Moderate Involvement,2,5,9,1,3,19999,15k+,5678,0,1,1,14,1,2,80,3,34,5,Satisfied,33,18,11,9
RM231,35,4,2,1,1323,1,3.2,1,1,1,316,1,2,89,Moderate Involvement,2,1,1,3,1,3212,Upto 5k,3300,7,1,1,15,1,4,80,1,6,3,Dissatisfied,2,2,2,2
RM238,35,4,2,3,771,2,3.2,4,1,1,329,4,1,79,Moderate Involvement,2,5,9,1,1,19068,15k+,21030,1,1,2,18,1,3,80,1,33,2,Extremely Satisfied,33,7,15,12
RM318,35,4,1,1,723,1,12.9,4,2,1,433,1,1,85,Moderate Involvement,2,2,3,2,3,4941,Upto 5k,17747,2,1,1,15,1,2,80,1,11,3,Dissatisfied,8,2,7,7
RM407,35,4,2,1,319,1,4.8,1,2,1,543,2,1,39,Moderate Involvement,2,3,5,1,3,7969,5k-10k,19609,2,1,2,14,1,1,80,1,28,4,Satisfied,5,4,0,
RM409,35,4,2,1,1490,1,6.4,2,1,1,546,2,2,30,High Involvement,1,4,9,3,3,16555,15k+,10310,2,1,1,13,1,3,80,1,31,2,Extremely Dissatisfied,5,2,1,4
RM469,35,4,2,1,956,1,9.7,2,4,1,630,2,1,78,High Involvement,1,2,3,4,2,5577,5k-10k,22087,3,1,2,12,1,4,80,2,18,3,Satisfied,10,9,6,9
RM562,35,4,2,1,621,2,4.8,4,3,1,776,1,1,31,Moderate Involvement,2,4,9,4,3,16856,15k+,10084,1,1,1,11,1,2,80,1,34,3,Extremely Satisfied,34,6,1,16
RM571,35,4,2,3,715,1,30.6,4,2,1,791,2,1,41,High Involvement,1,1,3,3,3,4258,Upto 5k,26589,0,1,1,18,1,2,80,3,5,3,Satisfied,4,3,1,2
RM588,35,4,2,1,1325,1,17.7,4,1,1,813,2,2,82,High Involvement,1,2,1,1,3,3149,Upto 5k,21821,8,1,1,20,2,4,80,3,9,3,Satisfied,5,2,1,4
RM628,35,4,2,2,890,1,40.2,4,2,1,867,1,2,81,Moderate Involvement,2,4,5,3,3,13826,10k-15k,19028,3,1,1,22,2,1,80,1,31,3,Satisfied,9,8,0,0
RM700,35,4,2,1,1053,1,1.6,2,1,1,976,2,1,70,High Involvement,1,4,9,3,3,17099,15k+,13829,2,1,1,15,1,4,80,3,26,2,Dissatisfied,9,8,7,8
RM750,35,4,1,1,266,2,3.2,3,3,1,1038,4,2,57,Low Involvement,3,5,9,3,3,19845,15k+,25846,1,1,1,15,1,3,80,3,33,3,Satisfied,32,14,6,9
RM807,35,4,2,1,994,1,11.3,4,1,1,1118,3,1,87,High Involvement,1,3,7,2,1,10445,10k-15k,15322,7,1,1,19,1,3,80,1,18,4,Satisfied,8,6,4,0
RM948,35,4,1,1,1030,2,8,1,1,1,1319,3,1,64,High Involvement,1,3,6,2,1,8446,5k-10k,21534,9,1,2,19,1,1,80,1,10,2,Dissatisfied,8,7,7,7
RM995,35,4,2,2,322,1,45.1,2,2,1,1401,2,2,59,Extremely High Involvement,4,4,5,1,3,13247,10k-15k,9731,2,1,2,11,1,4,80,3,24,3,Dissatisfied,5,3,0,2
RM1001,35,4,2,1,258,1,12.9,4,5,1,1409,1,2,54,High Involvement,1,1,1,4,3,2950,Upto 5k,17363,9,1,1,13,1,1,80,1,12,2,Extremely Dissatisfied,5,4,0,4
RM1435,35,4,2,3,585,2,46.7,4,1,1,2019,4,1,40,High Involvement,1,1,2,3,2,3482,Upto 5k,19788,2,1,1,15,1,4,80,2,16,3,Dissatisfied,9,8,0,0
RM019,36,4,2,1,1219,2,3.2,4,1,1,23,4,2,78,Moderate Involvement,2,4,9,3,3,15427,15k+,22021,2,1,1,16,1,1,80,1,31,3,Satisfied,25,8,3,7
RM026,36,4,2,1,1282,1,8,1,5,1,32,1,2,58,High Involvement,1,5,9,1,2,19094,15k+,10735,4,1,1,11,1,3,80,3,26,3,Dissatisfied,14,13,4,
RM153,36,4,2,1,1436,2,9.7,2,3,1,205,3,1,34,High Involvement,1,2,2,1,3,2306,Upto 5k,16047,2,1,2,20,2,3,80,3,13,3,Extremely Dissatisfied,7,7,4,5
RM185,36,4,2,1,1084,1,20.9,2,2,1,250,2,2,57,Extremely High Involvement,4,2,5,4,2,4450,Upto 5k,26250,1,1,1,11,1,1,80,2,5,3,Satisfied,4,2,1,3
RM281,36,4,2,1,1070,1,4.8,4,2,1,386,1,1,45,High Involvement,1,4,8,1,3,17584,15k+,21016,3,1,2,16,1,3,80,4,21,5,Dissatisfied,5,3,1,3
RM503,36,4,2,1,238,2,1.6,3,2,1,682,2,2,34,High Involvement,1,2,6,4,1,8381,5k-10k,7507,7,1,1,20,2,3,80,1,18,2,Extremely Satisfied,14,7,8,10
RM535,36,4,2,1,970,1,11.3,1,1,1,730,1,1,59,Extremely High Involvement,4,4,8,1,3,14814,10k-15k,13514,3,1,1,19,1,1,80,1,32,3,Satisfied,5,1,1,3
RM557,36,4,2,1,346,1,9.7,1,1,1,769,2,1,86,High Involvement,1,2,1,3,1,2450,Upto 5k,10919,2,1,1,17,1,3,80,1,19,4,Satisfied,2,2,2,2
RM625,36,4,2,1,661,2,11.3,2,3,1,862,4,2,78,Moderate Involvement,2,3,6,3,3,10934,10k-15k,20715,7,1,2,18,1,3,80,3,35,3,Satisfied,5,2,0,4
RM647,36,4,2,1,868,2,12.9,1,3,1,897,4,1,73,High Involvement,1,4,6,3,3,11836,10k-15k,22789,5,1,1,14,1,1,80,3,28,3,Satisfied,2,0,2,2
RM650,36,4,2,1,102,1,37,4,1,1,901,2,2,72,High Involvement,1,4,8,3,1,14275,10k-15k,20206,6,1,1,18,1,1,80,1,33,0,Satisfied,12,9,3,8
RM702,36,4,2,1,1376,2,3.2,2,2,1,981,1,1,45,High Involvement,1,4,9,1,2,14852,10k-15k,13938,6,1,1,13,1,1,80,3,22,3,Extremely Satisfied,17,13,15,2
RM761,36,4,2,2,124,2,3.2,1,3,1,1050,1,2,38,Moderate Involvement,2,3,6,2,3,7525,5k-10k,23537,2,1,1,12,1,2,80,3,30,2,Satisfied,15,7,6,12
RM859,36,4,2,1,1223,1,11.3,2,2,1,1201,2,2,50,High Involvement,1,5,9,1,2,18606,15k+,18640,3,1,1,18,1,4,80,3,26,6,Satisfied,7,7,4,7
RM1044,36,4,2,1,447,1,3.2,1,2,1,1472,2,1,39,Extremely High Involvement,4,4,8,2,1,16598,15k+,19764,4,1,1,12,1,4,80,1,35,2,Dissatisfied,9,8,8,8
RM1112,36,4,1,1,607,1,3.2,5,4,1,1572,1,2,78,Moderate Involvement,2,3,5,3,3,10169,10k-15k,14618,0,1,1,16,1,4,80,3,34,4,Satisfied,33,7,1,9
RM1204,36,4,2,1,1395,1,38.6,4,2,1,1689,3,1,48,Extremely High Involvement,4,3,7,3,3,7005,5k-10k,3458,3,1,1,15,1,1,80,1,11,2,Satisfied,4,3,1,2
RM1269,36,4,2,3,661,1,1.6,4,2,1,1775,4,2,60,Moderate Involvement,2,4,5,1,3,12965,10k-15k,22308,4,1,2,20,2,3,80,4,27,2,Dissatisfied,3,2,0,2
RM1397,36,4,1,1,1168,2,38.6,4,1,1,1968,4,1,66,High Involvement,1,3,6,4,1,10448,10k-15k,5843,6,1,2,13,1,4,80,1,15,2,Dissatisfied,2,2,2,2
RM096,37,4,2,1,1217,1,3.2,4,4,1,126,4,2,60,High Involvement,1,3,8,1,3,13549,10k-15k,24001,9,1,1,12,1,2,80,3,16,5,Extremely Dissatisfied,4,3,0,3
RM113,37,4,2,3,142,3,41.8,1,6,1,148,2,2,30,Extremely High Involvement,4,4,9,3,1,17328,15k+,13871,2,1,2,12,1,1,80,1,23,3,Satisfied,5,3,4,4
RM220,37,4,2,1,1147,2,4.8,1,3,1,303,2,2,52,High Involvement,1,2,6,4,3,5940,5k-10k,17011,2,1,1,14,1,3,80,3,16,4,Satisfied,6,2,0,5
RM333,37,4,2,2,928,1,32.2,4,1,1,450,2,2,31,High Involvement,1,2,3,1,1,4869,Upto 5k,16885,3,1,1,12,1,3,80,1,20,4,Dissatisfied,4,3,0,3
RM393,37,4,2,1,821,1,8,2,2,1,522,4,1,86,High Involvement,1,5,8,4,3,19406,15k+,8509,4,1,1,11,1,1,80,3,24,4,Dissatisfied,4,2,1,2
RM432,37,4,2,1,548,1,12.9,4,1,1,578,1,2,42,High Involvement,1,2,1,1,1,3780,Upto 5k,23428,7,1,1,11,1,1,80,1,19,3,Satisfied,1,0,0,0
RM511,37,4,2,1,397,3,30.6,4,2,1,698,1,1,88,High Involvement,1,3,4,2,3,10725,10k-15k,6729,2,1,1,15,1,1,80,3,16,1,Extremely Satisfied,9,7,7,1
RM576,37,4,2,1,376,1,30.6,4,2,1,799,2,2,95,High Involvement,1,2,5,4,2,5485,5k-10k,22670,9,1,2,11,1,4,80,2,9,4,Satisfied,5,3,1,4
RM729,37,4,2,1,1441,1,27.4,1,4,1,1013,1,2,56,High Involvement,1,3,5,1,3,10739,10k-15k,13943,8,1,1,11,1,1,80,3,22,2,Satisfied,10,7,0,8
RM772,37,4,2,1,1082,2,3.2,4,1,1,1070,1,2,41,Moderate Involvement,2,3,6,1,3,10686,10k-15k,8392,6,1,1,11,1,4,80,3,13,4,Satisfied,9,4,7,0
RM891,37,4,2,2,966,1,1.6,4,1,1,1245,2,2,53,High Involvement,1,3,5,1,2,10502,10k-15k,9659,7,1,1,17,1,2,80,3,33,2,Extremely Dissatisfied,5,4,1,4
RM895,37,4,2,1,685,1,4.8,1,1,1,1250,2,1,85,High Involvement,1,4,8,3,3,17779,15k+,23474,3,1,1,14,1,2,80,1,36,2,Satisfied,10,9,0,9
RM1009,37,4,2,1,971,1,1.6,1,2,1,1422,2,2,54,High Involvement,1,4,8,3,1,17328,15k+,5652,6,1,1,19,1,3,80,1,29,3,Dissatisfied,20,7,12,7
RM1077,37,4,2,2,1050,1,17.7,4,2,1,1520,3,2,87,High Involvement,1,4,9,3,2,16032,15k+,24456,3,1,1,20,2,2,80,3,26,2,Satisfied,14,9,1,12
RM1185,37,4,2,1,584,1,35.4,5,2,1,1665,3,2,91,High Involvement,1,4,9,1,3,17426,15k+,18685,3,1,1,25,2,1,80,3,36,6,Satisfied,10,8,4,7
RM1306,37,4,2,1,431,1,11.3,4,2,1,1830,2,2,68,High Involvement,1,2,3,3,3,6854,5k-10k,15696,4,1,1,15,1,4,80,3,14,2,Dissatisfied,7,1,1,7
RM1398,37,4,2,1,155,1,14.5,2,1,1,1969,4,2,67,High Involvement,1,2,3,1,3,2897,Upto 5k,22474,3,1,1,11,1,1,80,2,9,6,Dissatisfied,4,3,2,3
RM1407,37,4,2,1,157,1,16.1,1,2,1,1980,1,2,77,High Involvement,1,2,5,4,1,4440,Upto 5k,25198,6,1,2,19,1,3,80,1,9,3,Satisfied,5,2,1,4
RM066,38,4,2,1,836,1,12.9,1,2,1,84,2,2,33,High Involvement,1,4,9,1,2,14756,10k-15k,19730,2,1,2,14,1,1,80,4,21,2,Satisfied,5,0,0,2
